Number,model_a,model_b,result
19792,koala-13b,vicuna-7b,l
19793,claude-instant-v1,palm-2,l
19794,vicuna-7b,alpaca-13b,l
19795,vicuna-7b,fastchat-t5-3b,l
19796,vicuna-13b,oasst-pythia-12b,l
19797,koala-13b,gpt-3.5-turbo,l
19798,palm-2,vicuna-13b,l
19799,gpt-4,chatglm-6b,l
19800,fastchat-t5-3b,vicuna-7b,l
19801,gpt-3.5-turbo,palm-2,l
19802,gpt-4,claude-instant-v1,l
19803,oasst-pythia-12b,vicuna-7b,l
19804,palm-2,claude-instant-v1,l
19805,vicuna-13b,gpt-4,l
19806,alpaca-13b,claude-instant-v1,l
19807,oasst-pythia-12b,gpt-4,l
19808,vicuna-7b,chatglm-6b,l
19809,koala-13b,gpt-4,l
19810,fastchat-t5-3b,mpt-7b-chat,l
19811,vicuna-7b,alpaca-13b,l
19812,claude-v1,vicuna-13b,l
19813,vicuna-13b,gpt-3.5-turbo,l
19814,palm-2,vicuna-7b,l
19815,koala-13b,gpt-3.5-turbo,l
19816,dolly-v2-12b,claude-instant-v1,l
19817,oasst-pythia-12b,vicuna-13b,l
19818,claude-instant-v1,gpt-3.5-turbo,l
19819,gpt-3.5-turbo,RWKV-4-Raven-14B,l
19820,vicuna-13b,oasst-pythia-12b,l
19821,vicuna-7b,claude-v1,l
19822,vicuna-13b,alpaca-13b,l
19823,vicuna-7b,mpt-7b-chat,l
19824,vicuna-13b,gpt-3.5-turbo,l
19825,RWKV-4-Raven-14B,vicuna-13b,l
19826,gpt-4,palm-2,l
19827,gpt-3.5-turbo,vicuna-13b,l
19828,claude-instant-v1,gpt-3.5-turbo,l
19829,palm-2,chatglm-6b,l
19830,koala-13b,gpt-3.5-turbo,l
19831,vicuna-13b,alpaca-13b,l
19832,RWKV-4-Raven-14B,fastchat-t5-3b,l
19833,RWKV-4-Raven-14B,vicuna-7b,l
19834,claude-instant-v1,vicuna-7b,l
19835,gpt-4,claude-v1,l
19836,gpt-3.5-turbo,vicuna-7b,l
19837,koala-13b,stablelm-tuned-alpha-7b,l
19838,llama-13b,gpt-4,l
19839,claude-instant-v1,fastchat-t5-3b,l
19840,claude-v1,alpaca-13b,l
19841,claude-instant-v1,claude-v1,l
19842,dolly-v2-12b,claude-instant-v1,l
19843,gpt-4,vicuna-13b,l
19844,dolly-v2-12b,gpt-4,l
19845,koala-13b,chatglm-6b,l
19846,vicuna-13b,vicuna-7b,l
19847,koala-13b,vicuna-13b,l
19848,gpt-3.5-turbo,chatglm-6b,l
19849,vicuna-13b,oasst-pythia-12b,l
19850,claude-instant-v1,palm-2,l
19851,fastchat-t5-3b,claude-instant-v1,l
19852,claude-v1,mpt-7b-chat,l
19853,palm-2,vicuna-13b,l
19854,koala-13b,vicuna-7b,l
19855,gpt-3.5-turbo,claude-instant-v1,l
19856,vicuna-7b,palm-2,l
19857,claude-instant-v1,alpaca-13b,l
19858,chatglm-6b,vicuna-13b,l
19859,claude-v1,claude-instant-v1,l
19860,claude-instant-v1,chatglm-6b,l
19861,fastchat-t5-3b,oasst-pythia-12b,l
19862,chatglm-6b,alpaca-13b,l
19863,gpt-3.5-turbo,claude-v1,l
19864,vicuna-7b,mpt-7b-chat,l
19865,gpt-4,chatglm-6b,l
19866,fastchat-t5-3b,vicuna-7b,l
19867,oasst-pythia-12b,claude-instant-v1,l
19868,fastchat-t5-3b,koala-13b,l
19869,claude-instant-v1,gpt-4,l
19870,oasst-pythia-12b,claude-v1,l
19871,claude-instant-v1,RWKV-4-Raven-14B,l
19872,gpt-4,dolly-v2-12b,l
19873,oasst-pythia-12b,chatglm-6b,l
19874,koala-13b,claude-v1,l
19875,claude-instant-v1,vicuna-13b,l
19876,vicuna-13b,gpt-3.5-turbo,l
19877,fastchat-t5-3b,gpt-3.5-turbo,l
19878,alpaca-13b,gpt-3.5-turbo,l
19879,palm-2,vicuna-7b,l
19880,gpt-3.5-turbo,RWKV-4-Raven-14B,l
19881,gpt-4,vicuna-7b,l
19882,claude-instant-v1,vicuna-7b,l
19883,gpt-3.5-turbo,alpaca-13b,l
19884,chatglm-6b,gpt-4,l
19885,gpt-4,alpaca-13b,l
19886,palm-2,gpt-3.5-turbo,l
19887,vicuna-7b,dolly-v2-12b,l
19888,gpt-3.5-turbo,claude-v1,l
19889,palm-2,koala-13b,l
19890,koala-13b,vicuna-7b,l
19891,vicuna-13b,vicuna-7b,l
19892,llama-13b,claude-v1,l
19893,RWKV-4-Raven-14B,koala-13b,l
19894,vicuna-13b,palm-2,l
19895,oasst-pythia-12b,palm-2,l
19896,oasst-pythia-12b,koala-13b,l
19897,fastchat-t5-3b,claude-instant-v1,l
19898,oasst-pythia-12b,palm-2,l
19899,chatglm-6b,gpt-4,l
19900,palm-2,vicuna-7b,l
19901,claude-instant-v1,vicuna-7b,l
19902,vicuna-13b,alpaca-13b,l
19903,palm-2,gpt-4,l
19904,gpt-4,gpt-3.5-turbo,l
19905,koala-13b,vicuna-13b,l
19906,claude-instant-v1,dolly-v2-12b,l
19907,mpt-7b-chat,vicuna-13b,l
19908,claude-v1,gpt-4,l
19909,llama-13b,RWKV-4-Raven-14B,l
19910,vicuna-13b,gpt-3.5-turbo,l
19911,RWKV-4-Raven-14B,koala-13b,l
19912,claude-instant-v1,stablelm-tuned-alpha-7b,l
19913,claude-instant-v1,palm-2,l
19914,mpt-7b-chat,alpaca-13b,l
19915,vicuna-13b,gpt-3.5-turbo,l
19916,RWKV-4-Raven-14B,vicuna-7b,l
19917,claude-instant-v1,gpt-4,l
19918,koala-13b,claude-v1,l
19919,oasst-pythia-12b,dolly-v2-12b,l
19920,claude-v1,oasst-pythia-12b,l
19921,mpt-7b-chat,vicuna-7b,l
19922,palm-2,vicuna-7b,l
19923,claude-instant-v1,koala-13b,l
19924,vicuna-7b,claude-instant-v1,l
19925,chatglm-6b,claude-v1,l
19926,alpaca-13b,claude-instant-v1,l
19927,oasst-pythia-12b,koala-13b,l
19928,chatglm-6b,gpt-4,l
19929,oasst-pythia-12b,fastchat-t5-3b,l
19930,chatglm-6b,vicuna-7b,l
19931,mpt-7b-chat,oasst-pythia-12b,l
19932,vicuna-13b,koala-13b,l
19933,koala-13b,vicuna-13b,l
19934,koala-13b,vicuna-7b,l
19935,gpt-4,gpt-3.5-turbo,l
19936,vicuna-7b,oasst-pythia-12b,l
19937,claude-v1,vicuna-7b,l
19938,alpaca-13b,RWKV-4-Raven-14B,l
19939,claude-instant-v1,alpaca-13b,l
19940,chatglm-6b,fastchat-t5-3b,l
19941,oasst-pythia-12b,mpt-7b-chat,l
19942,palm-2,stablelm-tuned-alpha-7b,l
19943,koala-13b,claude-v1,l
19944,gpt-3.5-turbo,oasst-pythia-12b,l
19945,stablelm-tuned-alpha-7b,claude-instant-v1,l
19946,vicuna-7b,mpt-7b-chat,l
19947,fastchat-t5-3b,palm-2,l
19948,oasst-pythia-12b,palm-2,l
19949,mpt-7b-chat,claude-instant-v1,l
19950,palm-2,RWKV-4-Raven-14B,l
19951,stablelm-tuned-alpha-7b,vicuna-7b,l
19952,chatglm-6b,gpt-3.5-turbo,l
19953,mpt-7b-chat,claude-v1,l
19954,vicuna-13b,fastchat-t5-3b,l
19955,alpaca-13b,gpt-3.5-turbo,l
19956,RWKV-4-Raven-14B,koala-13b,l
19957,gpt-4,gpt-3.5-turbo,l
19958,gpt-3.5-turbo,stablelm-tuned-alpha-7b,l
19959,gpt-3.5-turbo,palm-2,l
19960,claude-v1,RWKV-4-Raven-14B,l
19961,vicuna-7b,mpt-7b-chat,l
19962,gpt-4,gpt-3.5-turbo,l
19963,koala-13b,RWKV-4-Raven-14B,l
19964,fastchat-t5-3b,vicuna-7b,l
19965,claude-v1,vicuna-13b,l
19966,fastchat-t5-3b,RWKV-4-Raven-14B,l
19967,mpt-7b-chat,fastchat-t5-3b,l
19968,palm-2,gpt-4,l
19969,vicuna-7b,claude-instant-v1,l
19970,vicuna-7b,gpt-3.5-turbo,l
19971,vicuna-7b,vicuna-13b,l
19972,vicuna-7b,RWKV-4-Raven-14B,l
19973,oasst-pythia-12b,vicuna-7b,l
19974,vicuna-7b,claude-v1,l
19975,vicuna-13b,gpt-3.5-turbo,l
19976,claude-v1,mpt-7b-chat,l
19977,vicuna-7b,fastchat-t5-3b,l
19978,gpt-3.5-turbo,chatglm-6b,l
19979,claude-instant-v1,alpaca-13b,l
19980,stablelm-tuned-alpha-7b,claude-instant-v1,l
19981,koala-13b,chatglm-6b,l
19982,claude-instant-v1,vicuna-13b,l
19983,RWKV-4-Raven-14B,alpaca-13b,l
19984,vicuna-13b,gpt-3.5-turbo,l
19985,vicuna-13b,claude-v1,l
19986,palm-2,vicuna-13b,l
19987,claude-instant-v1,koala-13b,l
19988,stablelm-tuned-alpha-7b,dolly-v2-12b,l
19989,RWKV-4-Raven-14B,vicuna-7b,l
19990,stablelm-tuned-alpha-7b,gpt-4,l
19991,mpt-7b-chat,palm-2,l
19992,gpt-4,RWKV-4-Raven-14B,l
19993,claude-v1,vicuna-13b,l
19994,vicuna-7b,koala-13b,l
19995,claude-instant-v1,vicuna-7b,l
19996,gpt-4,vicuna-7b,l
19997,vicuna-7b,chatglm-6b,l
19998,gpt-3.5-turbo,dolly-v2-12b,l
19999,vicuna-7b,mpt-7b-chat,l
20000,oasst-pythia-12b,claude-instant-v1,l
20001,chatglm-6b,RWKV-4-Raven-14B,l
20002,mpt-7b-chat,vicuna-13b,l
20003,vicuna-7b,vicuna-13b,l
20004,stablelm-tuned-alpha-7b,claude-instant-v1,l
20005,claude-instant-v1,koala-13b,l
20006,claude-instant-v1,vicuna-13b,l
20007,vicuna-7b,palm-2,l
20008,alpaca-13b,vicuna-7b,l
20009,RWKV-4-Raven-14B,vicuna-13b,l
20010,claude-instant-v1,vicuna-7b,l
20011,gpt-4,alpaca-13b,l
20012,alpaca-13b,vicuna-7b,l
20013,mpt-7b-chat,claude-v1,l
20014,claude-instant-v1,vicuna-13b,l
20015,claude-instant-v1,vicuna-7b,l
20016,gpt-4,vicuna-7b,l
20017,vicuna-13b,chatglm-6b,l
20018,gpt-4,palm-2,l
20019,chatglm-6b,vicuna-7b,l
20020,palm-2,fastchat-t5-3b,l
20021,claude-v1,fastchat-t5-3b,l
20022,claude-instant-v1,vicuna-7b,l
20023,claude-instant-v1,alpaca-13b,l
20024,gpt-3.5-turbo,fastchat-t5-3b,l
20025,gpt-4,RWKV-4-Raven-14B,l
20026,oasst-pythia-12b,chatglm-6b,l
20027,koala-13b,RWKV-4-Raven-14B,l
20028,vicuna-7b,palm-2,l
20029,claude-instant-v1,koala-13b,l
20030,gpt-3.5-turbo,vicuna-13b,l
20031,claude-instant-v1,vicuna-13b,l
20032,gpt-4,claude-instant-v1,l
20033,vicuna-13b,gpt-3.5-turbo,l
20034,claude-instant-v1,RWKV-4-Raven-14B,l
20035,vicuna-7b,gpt-4,l
20036,mpt-7b-chat,RWKV-4-Raven-14B,l
20037,palm-2,vicuna-7b,l
20038,koala-13b,alpaca-13b,l
20039,vicuna-7b,claude-instant-v1,l
20040,claude-instant-v1,chatglm-6b,l
20041,vicuna-7b,vicuna-13b,l
20042,vicuna-7b,alpaca-13b,l
20043,claude-instant-v1,fastchat-t5-3b,l
20044,claude-instant-v1,palm-2,l
20045,mpt-7b-chat,vicuna-13b,l
20046,claude-v1,palm-2,l
20047,vicuna-13b,vicuna-7b,l
20048,palm-2,alpaca-13b,l
20049,claude-v1,koala-13b,l
20050,gpt-4,claude-instant-v1,l
20051,vicuna-13b,vicuna-7b,l
20052,gpt-4,vicuna-13b,l
20053,vicuna-7b,claude-v1,l
20054,alpaca-13b,gpt-3.5-turbo,l
20055,koala-13b,gpt-4,l
20056,palm-2,claude-instant-v1,l
20057,chatglm-6b,mpt-7b-chat,l
20058,gpt-4,alpaca-13b,l
20059,chatglm-6b,palm-2,l
20060,vicuna-7b,claude-instant-v1,l
20061,claude-instant-v1,vicuna-13b,l
20062,vicuna-7b,claude-instant-v1,l
20063,alpaca-13b,oasst-pythia-12b,l
20064,gpt-3.5-turbo,vicuna-7b,l
20065,vicuna-7b,claude-v1,l
20066,gpt-4,claude-instant-v1,l
20067,chatglm-6b,claude-instant-v1,l
20068,vicuna-7b,claude-instant-v1,l
20069,vicuna-7b,gpt-4,l
20070,vicuna-13b,llama-13b,l
20071,vicuna-7b,claude-instant-v1,l
20072,oasst-pythia-12b,palm-2,l
20073,alpaca-13b,fastchat-t5-3b,l
20074,vicuna-7b,claude-instant-v1,l
20075,claude-instant-v1,vicuna-7b,l
20076,vicuna-7b,claude-instant-v1,l
20077,oasst-pythia-12b,claude-instant-v1,l
20078,claude-v1,koala-13b,l
20079,gpt-3.5-turbo,fastchat-t5-3b,l
20080,oasst-pythia-12b,alpaca-13b,l
20081,mpt-7b-chat,RWKV-4-Raven-14B,l
20082,vicuna-7b,claude-instant-v1,l
20083,oasst-pythia-12b,koala-13b,l
20084,vicuna-7b,dolly-v2-12b,l
20085,oasst-pythia-12b,claude-instant-v1,l
20086,dolly-v2-12b,oasst-pythia-12b,l
20087,chatglm-6b,vicuna-7b,l
20088,mpt-7b-chat,gpt-4,l
20089,chatglm-6b,alpaca-13b,l
20090,claude-instant-v1,RWKV-4-Raven-14B,l
20091,fastchat-t5-3b,dolly-v2-12b,l
20092,vicuna-7b,alpaca-13b,l
20093,fastchat-t5-3b,claude-instant-v1,l
20094,vicuna-13b,claude-instant-v1,l
20095,palm-2,claude-instant-v1,l
20096,gpt-3.5-turbo,palm-2,l
20097,claude-instant-v1,mpt-7b-chat,l
20098,fastchat-t5-3b,alpaca-13b,l
20099,claude-instant-v1,chatglm-6b,l
20100,claude-instant-v1,chatglm-6b,l
20101,palm-2,claude-instant-v1,l
20102,gpt-3.5-turbo,claude-instant-v1,l
20103,palm-2,chatglm-6b,l
20104,RWKV-4-Raven-14B,koala-13b,l
20105,koala-13b,claude-instant-v1,l
20106,claude-instant-v1,gpt-3.5-turbo,l
20107,RWKV-4-Raven-14B,oasst-pythia-12b,l
20108,claude-instant-v1,claude-v1,l
20109,chatglm-6b,gpt-3.5-turbo,l
20110,claude-instant-v1,vicuna-7b,l
20111,vicuna-13b,claude-v1,l
20112,palm-2,mpt-7b-chat,l
20113,vicuna-7b,oasst-pythia-12b,l
20114,gpt-4,koala-13b,l
20115,dolly-v2-12b,claude-v1,l
20116,claude-v1,stablelm-tuned-alpha-7b,l
20117,claude-instant-v1,palm-2,l
20118,oasst-pythia-12b,stablelm-tuned-alpha-7b,l
20119,claude-v1,gpt-4,l
20120,RWKV-4-Raven-14B,stablelm-tuned-alpha-7b,l
20121,vicuna-7b,mpt-7b-chat,l
20122,stablelm-tuned-alpha-7b,vicuna-7b,l
20123,vicuna-7b,koala-13b,l
20124,claude-instant-v1,claude-v1,l
20125,oasst-pythia-12b,claude-v1,l
20126,claude-v1,RWKV-4-Raven-14B,l
20127,koala-13b,vicuna-7b,l
20128,chatglm-6b,vicuna-13b,l
20129,oasst-pythia-12b,gpt-4,l
20130,chatglm-6b,koala-13b,l
20131,chatglm-6b,vicuna-7b,l
20132,claude-instant-v1,RWKV-4-Raven-14B,l
20133,koala-13b,alpaca-13b,l
20134,dolly-v2-12b,palm-2,l
20135,claude-instant-v1,gpt-3.5-turbo,l
20136,claude-instant-v1,koala-13b,l
20137,RWKV-4-Raven-14B,claude-instant-v1,l
20138,gpt-3.5-turbo,claude-v1,l
20139,chatglm-6b,vicuna-7b,l
20140,RWKV-4-Raven-14B,vicuna-7b,l
20141,vicuna-7b,gpt-3.5-turbo,l
20142,claude-v1,vicuna-13b,l
20143,vicuna-7b,mpt-7b-chat,l
20144,vicuna-7b,koala-13b,l
20145,claude-instant-v1,vicuna-7b,l
20146,claude-instant-v1,fastchat-t5-3b,l
20147,palm-2,vicuna-13b,l
20148,chatglm-6b,koala-13b,l
20149,koala-13b,dolly-v2-12b,l
20150,palm-2,claude-instant-v1,l
20151,koala-13b,gpt-4,l
20152,oasst-pythia-12b,vicuna-7b,l
20153,alpaca-13b,claude-v1,l
20154,vicuna-7b,claude-instant-v1,l
20155,palm-2,oasst-pythia-12b,l
20156,claude-v1,koala-13b,l
20157,gpt-4,stablelm-tuned-alpha-7b,l
20158,vicuna-13b,vicuna-7b,l
20159,gpt-4,claude-v1,l
20160,vicuna-13b,claude-instant-v1,l
20161,gpt-3.5-turbo,vicuna-13b,l
20162,claude-v1,vicuna-13b,l
20163,gpt-4,gpt-3.5-turbo,l
20164,RWKV-4-Raven-14B,claude-instant-v1,l
20165,koala-13b,mpt-7b-chat,l
20166,dolly-v2-12b,alpaca-13b,l
20167,vicuna-7b,gpt-4,l
20168,vicuna-7b,RWKV-4-Raven-14B,l
20169,vicuna-13b,koala-13b,l
20170,vicuna-7b,claude-v1,l
20171,gpt-3.5-turbo,vicuna-13b,l
20172,vicuna-7b,vicuna-13b,l
20173,vicuna-7b,gpt-3.5-turbo,l
20174,RWKV-4-Raven-14B,oasst-pythia-12b,l
20175,gpt-4,koala-13b,l
20176,oasst-pythia-12b,koala-13b,l
20177,alpaca-13b,vicuna-13b,l
20178,vicuna-7b,claude-instant-v1,l
20179,gpt-4,vicuna-7b,l
20180,claude-instant-v1,oasst-pythia-12b,l
20181,RWKV-4-Raven-14B,koala-13b,l
20182,dolly-v2-12b,alpaca-13b,l
20183,mpt-7b-chat,palm-2,l
20184,koala-13b,claude-v1,l
20185,claude-instant-v1,fastchat-t5-3b,l
20186,dolly-v2-12b,RWKV-4-Raven-14B,l
20187,gpt-4,gpt-3.5-turbo,l
20188,gpt-3.5-turbo,vicuna-13b,l
20189,gpt-4,koala-13b,l
20190,gpt-4,gpt-3.5-turbo,l
20191,claude-instant-v1,gpt-4,l
20192,oasst-pythia-12b,vicuna-7b,l
20193,vicuna-7b,claude-v1,l
20194,vicuna-13b,oasst-pythia-12b,l
20195,oasst-pythia-12b,gpt-4,l
20196,claude-instant-v1,alpaca-13b,l
20197,vicuna-7b,claude-instant-v1,l
20198,palm-2,claude-instant-v1,l
20199,gpt-3.5-turbo,gpt-4,l
20200,vicuna-7b,gpt-3.5-turbo,l
20201,vicuna-7b,oasst-pythia-12b,l
20202,palm-2,koala-13b,l
20203,vicuna-7b,claude-v1,l
20204,claude-v1,gpt-4,l
20205,claude-instant-v1,gpt-4,l
20206,alpaca-13b,mpt-7b-chat,l
20207,vicuna-7b,mpt-7b-chat,l
20208,RWKV-4-Raven-14B,stablelm-tuned-alpha-7b,l
20209,dolly-v2-12b,stablelm-tuned-alpha-7b,l
20210,alpaca-13b,claude-v1,l
20211,mpt-7b-chat,fastchat-t5-3b,l
20212,dolly-v2-12b,koala-13b,l
20213,vicuna-7b,claude-v1,l
20214,gpt-4,alpaca-13b,l
20215,vicuna-7b,gpt-4,l
20216,claude-instant-v1,koala-13b,l
20217,claude-v1,vicuna-13b,l
20218,claude-v1,fastchat-t5-3b,l
20219,vicuna-7b,gpt-4,l
20220,fastchat-t5-3b,gpt-4,l
20221,gpt-3.5-turbo,koala-13b,l
20222,claude-instant-v1,vicuna-7b,l
20223,palm-2,oasst-pythia-12b,l
20224,vicuna-13b,vicuna-7b,l
20225,chatglm-6b,mpt-7b-chat,l
20226,chatglm-6b,palm-2,l
20227,gpt-4,RWKV-4-Raven-14B,l
20228,koala-13b,vicuna-7b,l
20229,palm-2,oasst-pythia-12b,l
20230,chatglm-6b,vicuna-13b,l
20231,koala-13b,RWKV-4-Raven-14B,l
20232,vicuna-7b,fastchat-t5-3b,l
20233,RWKV-4-Raven-14B,mpt-7b-chat,l
20234,vicuna-13b,vicuna-7b,l
20235,claude-instant-v1,koala-13b,l
20236,gpt-3.5-turbo,palm-2,l
20237,chatglm-6b,mpt-7b-chat,l
20238,gpt-3.5-turbo,koala-13b,l
20239,vicuna-13b,claude-v1,l
20240,alpaca-13b,vicuna-7b,l
20241,mpt-7b-chat,palm-2,l
20242,vicuna-13b,gpt-3.5-turbo,l
20243,fastchat-t5-3b,mpt-7b-chat,l
20244,oasst-pythia-12b,vicuna-7b,l
20245,claude-v1,dolly-v2-12b,l
20246,gpt-3.5-turbo,claude-v1,l
20247,vicuna-13b,vicuna-7b,l
20248,dolly-v2-12b,gpt-4,l
20249,mpt-7b-chat,oasst-pythia-12b,l
20250,mpt-7b-chat,oasst-pythia-12b,l
20251,gpt-3.5-turbo,vicuna-7b,l
20252,alpaca-13b,claude-v1,l
20253,chatglm-6b,stablelm-tuned-alpha-7b,l
20254,alpaca-13b,gpt-4,l
20255,chatglm-6b,oasst-pythia-12b,l
20256,mpt-7b-chat,chatglm-6b,l
20257,stablelm-tuned-alpha-7b,oasst-pythia-12b,l
20258,gpt-3.5-turbo,vicuna-7b,l
20259,vicuna-7b,claude-instant-v1,l
20260,stablelm-tuned-alpha-7b,gpt-4,l
20261,alpaca-13b,gpt-3.5-turbo,l
20262,palm-2,chatglm-6b,l
20263,gpt-3.5-turbo,palm-2,l
20264,alpaca-13b,vicuna-7b,l
20265,claude-instant-v1,mpt-7b-chat,l
20266,fastchat-t5-3b,vicuna-7b,l
20267,claude-v1,vicuna-7b,l
20268,claude-v1,claude-instant-v1,l
20269,vicuna-7b,claude-instant-v1,l
20270,claude-instant-v1,palm-2,l
20271,vicuna-13b,gpt-4,l
20272,vicuna-7b,alpaca-13b,l
20273,vicuna-7b,gpt-3.5-turbo,l
20274,chatglm-6b,gpt-4,l
20275,vicuna-7b,chatglm-6b,l
20276,koala-13b,palm-2,l
20277,claude-instant-v1,fastchat-t5-3b,l
20278,oasst-pythia-12b,claude-v1,l
20279,gpt-4,vicuna-7b,l
20280,vicuna-7b,claude-instant-v1,l
20281,claude-instant-v1,oasst-pythia-12b,l
20282,gpt-4,vicuna-7b,l
20283,vicuna-13b,gpt-4,l
20284,claude-instant-v1,vicuna-7b,l
20285,chatglm-6b,gpt-4,l
20286,koala-13b,mpt-7b-chat,l
20287,claude-v1,chatglm-6b,l
20288,mpt-7b-chat,claude-v1,l
20289,claude-v1,claude-instant-v1,l
20290,vicuna-7b,koala-13b,l
20291,fastchat-t5-3b,vicuna-13b,l
20292,gpt-4,claude-instant-v1,l
20293,palm-2,vicuna-7b,l
20294,vicuna-13b,chatglm-6b,l
20295,gpt-3.5-turbo,RWKV-4-Raven-14B,l
20296,koala-13b,alpaca-13b,l
20297,vicuna-7b,oasst-pythia-12b,l
20298,claude-instant-v1,palm-2,l
20299,mpt-7b-chat,chatglm-6b,l
20300,alpaca-13b,vicuna-13b,l
20301,claude-v1,gpt-4,l
20302,oasst-pythia-12b,vicuna-13b,l
20303,dolly-v2-12b,vicuna-7b,l
20304,vicuna-7b,RWKV-4-Raven-14B,l
20305,claude-instant-v1,mpt-7b-chat,l
20306,alpaca-13b,claude-v1,l
20307,claude-instant-v1,mpt-7b-chat,l
20308,gpt-4,alpaca-13b,l
20309,vicuna-13b,oasst-pythia-12b,l
20310,claude-instant-v1,RWKV-4-Raven-14B,l
20311,palm-2,chatglm-6b,l
20312,alpaca-13b,palm-2,l
20313,vicuna-7b,vicuna-13b,l
20314,dolly-v2-12b,vicuna-7b,l
20315,mpt-7b-chat,gpt-3.5-turbo,l
20316,gpt-3.5-turbo,claude-instant-v1,l
20317,claude-instant-v1,vicuna-7b,l
20318,claude-instant-v1,fastchat-t5-3b,l
20319,vicuna-7b,palm-2,l
20320,oasst-pythia-12b,chatglm-6b,l
20321,claude-instant-v1,vicuna-7b,l
20322,koala-13b,claude-instant-v1,l
20323,alpaca-13b,claude-v1,l
20324,gpt-3.5-turbo,palm-2,l
20325,vicuna-7b,chatglm-6b,l
20326,gpt-4,alpaca-13b,l
20327,vicuna-7b,gpt-4,l
20328,gpt-4,gpt-3.5-turbo,l
20329,palm-2,vicuna-7b,l
20330,claude-instant-v1,mpt-7b-chat,l
20331,RWKV-4-Raven-14B,claude-instant-v1,l
20332,claude-instant-v1,vicuna-7b,l
20333,claude-instant-v1,vicuna-13b,l
20334,koala-13b,vicuna-7b,l
20335,koala-13b,chatglm-6b,l
20336,vicuna-13b,gpt-3.5-turbo,l
20337,gpt-3.5-turbo,gpt-4,l
20338,claude-v1,dolly-v2-12b,l
20339,oasst-pythia-12b,RWKV-4-Raven-14B,l
20340,koala-13b,claude-v1,l
20341,RWKV-4-Raven-14B,claude-instant-v1,l
20342,vicuna-7b,claude-v1,l
20343,oasst-pythia-12b,alpaca-13b,l
20344,oasst-pythia-12b,claude-v1,l
20345,claude-instant-v1,vicuna-7b,l
20346,claude-instant-v1,dolly-v2-12b,l
20347,gpt-4,oasst-pythia-12b,l
20348,fastchat-t5-3b,palm-2,l
20349,fastchat-t5-3b,claude-v1,l
20350,chatglm-6b,claude-v1,l
20351,claude-v1,gpt-4,l
20352,llama-13b,claude-instant-v1,l
20353,RWKV-4-Raven-14B,stablelm-tuned-alpha-7b,l
20354,palm-2,oasst-pythia-12b,l
20355,koala-13b,claude-v1,l
20356,gpt-3.5-turbo,fastchat-t5-3b,l
20357,oasst-pythia-12b,gpt-4,l
20358,gpt-3.5-turbo,claude-instant-v1,l
20359,claude-instant-v1,vicuna-13b,l
20360,gpt-4,koala-13b,l
20361,claude-instant-v1,koala-13b,l
20362,koala-13b,mpt-7b-chat,l
20363,claude-v1,gpt-3.5-turbo,l
20364,koala-13b,mpt-7b-chat,l
20365,claude-instant-v1,oasst-pythia-12b,l
20366,palm-2,gpt-4,l
20367,RWKV-4-Raven-14B,oasst-pythia-12b,l
20368,dolly-v2-12b,palm-2,l
20369,gpt-3.5-turbo,vicuna-7b,l
20370,stablelm-tuned-alpha-7b,claude-instant-v1,l
20371,vicuna-13b,alpaca-13b,l
20372,palm-2,claude-instant-v1,l
20373,claude-instant-v1,oasst-pythia-12b,l
20374,vicuna-7b,RWKV-4-Raven-14B,l
20375,vicuna-13b,chatglm-6b,l
20376,gpt-3.5-turbo,RWKV-4-Raven-14B,l
20377,claude-instant-v1,chatglm-6b,l
20378,claude-v1,vicuna-13b,l
20379,vicuna-13b,vicuna-7b,l
20380,chatglm-6b,claude-instant-v1,l
20381,gpt-4,oasst-pythia-12b,l
20382,alpaca-13b,claude-instant-v1,l
20383,oasst-pythia-12b,vicuna-7b,l
20384,fastchat-t5-3b,palm-2,l
20385,alpaca-13b,vicuna-7b,l
20386,vicuna-7b,mpt-7b-chat,l
20387,palm-2,gpt-3.5-turbo,l
20388,vicuna-13b,fastchat-t5-3b,l
20389,claude-instant-v1,vicuna-7b,l
20390,fastchat-t5-3b,gpt-3.5-turbo,l
20391,claude-instant-v1,RWKV-4-Raven-14B,l
20392,gpt-3.5-turbo,fastchat-t5-3b,l
20393,vicuna-13b,claude-instant-v1,l
20394,palm-2,gpt-3.5-turbo,l
20395,oasst-pythia-12b,claude-v1,l
20396,RWKV-4-Raven-14B,mpt-7b-chat,l
20397,oasst-pythia-12b,claude-v1,l
20398,palm-2,oasst-pythia-12b,l
20399,vicuna-7b,chatglm-6b,l
20400,vicuna-7b,gpt-3.5-turbo,l
20401,vicuna-7b,chatglm-6b,l
20402,vicuna-13b,mpt-7b-chat,l
20403,vicuna-7b,claude-instant-v1,l
20404,vicuna-7b,fastchat-t5-3b,l
20405,vicuna-7b,stablelm-tuned-alpha-7b,l
20406,claude-instant-v1,koala-13b,l
20407,palm-2,alpaca-13b,l
20408,koala-13b,alpaca-13b,l
20409,vicuna-7b,palm-2,l
20410,mpt-7b-chat,vicuna-7b,l
20411,koala-13b,gpt-4,l
20412,gpt-3.5-turbo,koala-13b,l
20413,koala-13b,vicuna-7b,l
20414,koala-13b,claude-v1,l
20415,gpt-4,vicuna-7b,l
20416,vicuna-7b,claude-v1,l
20417,gpt-3.5-turbo,mpt-7b-chat,l
20418,claude-instant-v1,vicuna-7b,l
20419,claude-v1,palm-2,l
